timestamp,latitude,longitude,speed
54:29.0,20.51088,77.46588,7.333333333
54:29.0,20.51123,77.46582,7.333333333
54:29.0,20.5115,77.46579,7.333333333
54:29.0,20.51315,77.46567,7.333333333
54:29.0,20.51411,77.46562,7.333333333
54:29.0,20.51459,77.46555,7.980268755
54:29.0,20.51475,77.46551,11.01090197
54:29.0,20.5149,77.46545,14.04153519
54:29.0,20.51512,77.46531,17.07216841
54:29.0,20.51526,77.46518,19
54:29.0,20.51538,77.46504,19
54:29.0,20.51548,77.46489,17.67666311
54:29.0,20.51553,77.46479,14.6757734
54:29.0,20.51557,77.4647,11.67488369
54:29.0,20.51562,77.46454,9.333333333
54:29.0,20.51566,77.46438,9.333333333
54:29.0,20.51566,77.46426,9.333333333
54:29.0,20.51567,77.46415,9.65475755
54:29.0,20.51567,77.46388,10.02312128
54:29.0,20.51564,77.46364,10.39148501
54:29.0,20.51555,77.46254,10.75984875
54:29.0,20.51549,77.46203,10.83333333
54:29.0,20.51526,77.46046,10.83333333
54:29.0,20.5152,77.45976,10.9577933
54:29.0,20.51516,77.45912,11.30513457
54:29.0,20.51517,77.45689,11.65247585
54:29.0,20.51514,77.45682,11.83333333
54:29.0,20.51512,77.45674,11.83333333
54:29.0,20.51511,77.45667,11.83333333
54:29.0,20.51509,77.4564,11.83333333
54:29.0,20.51502,77.45588,11.83333333
54:29.0,20.51497,77.45569,11.83333333
54:29.0,20.51488,77.45551,11.83333333
54:29.0,20.51477,77.45535,11.83333333
54:29.0,20.51464,77.45522,11.83333333
54:29.0,20.51449,77.45511,11.83333333
54:29.0,20.51433,77.45503,11.83333333
54:29.0,20.51428,77.45502,11.83333333
54:29.0,20.51421,77.455,11.83333333
54:29.0,20.5141,77.45499,11.83333333
54:29.0,20.51396,77.45499,11.83333333
54:29.0,20.51383,77.455,11.83333333
54:29.0,20.51366,77.45504,11.83333333
54:29.0,20.51339,77.45516,11.83333333
54:29.0,20.51271,77.4556,11.83333333
54:29.0,20.51214,77.45611,11.83333333
54:29.0,20.51173,77.45645,11.83333333
54:29.0,20.51095,77.45712,11.83333333
54:29.0,20.5103,77.45774,11.83333333
54:29.0,20.50975,77.45822,11.83333333
54:29.0,20.50959,77.4584,11.83333333
54:29.0,20.50895,77.45904,11.83333333
54:29.0,20.50879,77.45919,11.83333333
54:29.0,20.50861,77.45939,11.83333333
54:29.0,20.50804,77.45993,11.83333333
54:29.0,20.50758,77.4604,11.83333333
54:29.0,20.50723,77.46079,11.83333333
54:29.0,20.50706,77.46099,11.83333333
54:29.0,20.50683,77.46124,11.83333333
54:29.0,20.50506,77.46324,11.83333333
54:29.0,20.50501,77.46329,11.83333333
54:29.0,20.50295,77.46569,11.83333333
54:29.0,20.50266,77.46607,11.83333333
54:29.0,20.50256,77.46622,11.83333333
54:29.0,20.50202,77.46708,9.355985143
54:29.0,20.50175,77.46749,9.378535051
54:29.0,20.50059,77.46934,9.401084959
54:29.0,20.50057,77.46938,9.423634867
54:29.0,20.50025,77.46988,9.437599228
54:29.0,20.49985,77.47048,9.42242024
54:29.0,20.49935,77.47128,9.407241251
54:29.0,20.49885,77.47202,9.392062263
54:29.0,20.49868,77.47229,9.376883275
54:29.0,20.4983,77.47285,9.361704287
